0.0000000073 0.0000002061 0.0000001428 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0004319197 -0.0037338860 0.0045379400 33.1803771236 33.1804275305 33.1804020382 0.0228262929 0.0278835542 0.0279708019 0.0000000000 0.0000000000 7.8322001241 0.0076154355 0.0076154355 0.0076154355 0.0000188618 0.0000227176 0.0000227826   66
0.0000001578 0.0000001012 0.0000000692 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0001367016 -0.0050455944 0.0045567502 34.1932253646 34.1932789030 34.1932518273 0.0221299446 0.0271043359 0.0271903501 0.0000000000 0.0000000000 7.7925032000 0.0076154355 0.0076154355 0.0076154355 0.0000177623 0.0000214555 0.0000215178   67
0.0000002965 0.0000000953 0.0000000653 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000284453 -0.0055870441 0.0037167543 35.2213042623 35.2213610758 35.2213323435 0.0214601241 0.0263524500 0.0264372366 0.0000000000 0.0000000000 7.7527668980 0.0076154355 0.0076154355 0.0076154355 0.0000167379 0.0000202759 0.0000203359   68
0.0000004521 -0.0000003346 -0.0000002358 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0034305621 -0.0062329193 0.0035334568 36.2646138105 36.2646740471 36.2646435829 0.0208156295 0.0256267338 0.0257103001 0.0000000000 0.0000000000 7.7130081834 0.0076154355 0.0076154355 0.0076154355 0.0000157827 0.0000191728 0.0000192304   69
0.0000002882 -0.0000003296 -0.0000002321 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0031096119 -0.0047623370 0.0032982537 37.3231540013 37.3232178143 37.3231855398 0.0201953230 0.0249260852 0.0250084387 0.0000000000 0.0000000000 7.6732431635 0.0076154355 0.0076154355 0.0076154355 0.0000148914 0.0000181403 0.0000181956   70
0.0000001091 -0.0000004594 -0.0000003228 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0040264316 -0.0033303139 0.0042492951 38.3969248291 38.3969923755 38.3969582108 0.0195981258 0.0242494572 0.0243306063 0.0000000000 0.0000000000 7.6334871257 0.0076154355 0.0076154355 0.0076154355 0.0000140590 0.0000171733 0.0000172265   71
-0.0000000570 -0.0000003660 -0.0000002574 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0039583070 -0.0023007768 0.0048260790 39.4859262880 39.4859977281 39.4859615924 0.0190230157 0.0235958559 0.0236758091 0.0000000000 0.0000000000 7.5937545731 0.0076154355 0.0076154355 0.0076154355 0.0000132812 0.0000162669 0.0000163180   72
-0.0000001333 -0.0000001986 -0.0000001403 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0028487793 -0.0022144462 0.0045984552 40.5901583704 40.5902338702 40.5901956790 0.0184690226 0.0229643359 0.0230431025 0.0000000000 0.0000000000 7.5540592595 0.0076154355 0.0076154355 0.0076154355 0.0000125537 0.0000154168 0.0000154660   73
-0.0000001739 0.0000000324 0.0000000213 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0012122969 -0.0023014217 0.0056463295 41.7096210706 41.7097007993 41.7096604674 0.0179352258 0.0223539983 0.0224315884 0.0000000000 0.0000000000 7.5144142224 0.0076154355 0.0076154355 0.0076154355 0.0000118729 0.0000146189 0.0000146662   74
-0.0000002604 0.0000001793 0.0000001244 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0002872938 -0.0016438995 0.0046341590 42.8443143808 42.8443985127 42.8443559525 0.0174207515 0.0217639883 0.0218404120 0.0000000000 0.0000000000 7.4748318150 0.0076154355 0.0076154355 0.0076154355 0.0000112354 0.0000138696 0.0000139151   75
-0.0000004199 0.0000001336 0.0000000923 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0003050443 -0.0008724673 0.0066648817 43.9942382936 43.9943270083 43.9942821288 0.0169247687 0.0211934911 0.0212687598 0.0000000000 0.0000000000 7.4353237364 0.0076154355 0.0076154355 0.0076154355 0.0000106379 0.0000131655 0.0000132092   76
-0.0000002670 -0.0000000073 -0.0000000068 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0011424381 -0.0023432010 0.0080758330 45.1593928017 45.1594862837 45.1594389917 0.0164464892 0.0206417326 0.0207158570 0.0000000000 0.0000000000 7.3959010611 0.0076154355 0.0076154355 0.0076154355 0.0000100777 0.0000125033 0.0000125454   77
-0.0000004830 -0.0000002206 -0.0000001562 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0025121349 -0.0010111160 0.0059792203 46.3346452996 46.3347437139 46.3398265458 0.0159820284 0.0201040968 0.0201809652 0.0000000000 0.0000000000 7.3565742660 0.0076154355 0.0076154355 0.0076154355 0.0000095521 0.0000118804 0.0000119208   78
-0.0000004180 -0.0000003665 -0.0000002586 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0038661641 -0.0014136219 0.0056414806 47.4955546143 47.4956580227 47.5354447929 0.0155174441 0.0195630808 0.0196633805 0.0000000000 0.0000000000 7.3173532578 0.0076154355 0.0076154355 0.0076154355 0.0000090588 0.0000112942 0.0000113328   79
-0.0000004570 -0.0000004890 -0.0000003444 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0051005514 -0.0010517159 0.0056129940 48.6135189000 48.6136272297 48.7462937231 0.0150403844 0.0190024515 0.0191624316 0.0000000000 0.0000000000 7.2782473972 0.0076154355 0.0076154355 0.0076154355 0.0000085958 0.0000107427 0.0000107788   80
-0.0000005366 -0.0000005028 -0.0000003539 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0051158316 -0.0003620242 0.0041736751 49.6609943727 49.6611074037 49.9723733202 0.0145426820 0.0184107560 0.0186774780 0.0000000000 0.0000000000 7.2392655236 0.0076154355 0.0076154355 0.0076154355 0.0000081614 0.0000102241 0.0000102566   81
-0.0000005568 -0.0000004340 -0.0000003056 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0043579635 -0.0001601706 0.0048719102 50.6121742894 50.6122916454 51.2136835634 0.0140197297 0.0177808499 0.0182079082 0.0000000000 0.0000000000 7.2004159774 0.0076154355 0.0076154355 0.0076154355 0.0000077541 0.0000097369 0.0000097642   82
-0.0000003384 -0.0000003374 -0.0000002383 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0035674258 -0.0016717080 0.0047846695 51.4436240489 51.4437451940 52.4702244248 0.0134698500 0.0171093918 0.0177531383 0.0000000000 0.0000000000 7.1617066226 0.0076154355 0.0076154355 0.0076154355 0.0000073723 0.0000092794 0.0000092995   83
-0.0000005315 -0.0000002143 -0.0000001520 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0025892856 -0.0006982496 0.0046669788 52.1348597535 52.1349839917 53.7419958703 0.0128936885 0.0163963117 0.0173126106 0.0000000000 0.0000000000 7.1231448672 0.0076154355 0.0076154355 0.0076154355 0.0000070148 0.0000088502 0.0000088608   84
-0.0000006327 -0.0000002261 -0.0000001602 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0026306902 -0.0001540137 0.0043242527 52.6688517528 52.6689782291 55.0289978637 0.0122936544 0.0156442690 0.0168857919 0.0000000000 0.0000000000 7.0847376832 0.0076154355 0.0076154355 0.0076154355 0.0000066803 0.0000084481 0.0000084464   85
-0.0000005960 -0.0000003736 -0.0000002635 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0034146517 -0.0000721218 0.0054108150 53.0324449241 53.0325726337 56.3312303651 0.0116734286 0.0148581130 0.0164721725 0.0000000000 0.0000000000 7.0464916261 0.0076154355 0.0076154355 0.0076154355 0.0000063676 0.0000080718 0.0000080547   86
-0.0000007645 -0.0000003216 -0.0000002269 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0031787059 0.0009136105 0.0055959027 53.2166823523 53.2168101540 57.6486933330 0.0110375437 0.0140443608 0.0160712651 0.0000000000 0.0000000000 7.0084128527 0.0076154355 0.0076154355 0.0076154355 0.0000060755 0.0000077198 0.0000076844   87
-0.0000008031 -0.0000004214 -0.0000002972 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0036217355 0.0007036144 0.0050132697 53.3187699690 53.3188971568 58.9813867119 0.0104275212 0.0132568684 0.0156826031 0.0000000000 0.0000000000 6.9705071390 0.0076154355 0.0076154355 0.0076154355 0.0000058027 0.0000073906 0.0000073340   88
-0.0000008971 -0.0000003647 -0.0000002572 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0031801932 0.0014454841 0.0056681734 53.4360350184 53.4361613780 60.3293104643 0.0098761909 0.0125383253 0.0153057402 0.0000000000 0.0000000000 6.9327798969 0.0076154355 0.0076154355 0.0076154355 0.0000055478 0.0000070822 0.0000070024   89
-0.0000009353 -0.0000003212 -0.0000002269 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0030169328 0.0015440955 0.0055255206 53.5684776165 53.5686029240 61.6924645720 0.0093777936 0.0118822795 0.0149402492 0.0000000000 0.0000000000 6.8952361895 0.0076154355 0.0076154355 0.0076154355 0.0000053093 0.0000067931 0.0000066884   90
-0.0000008279 -0.0000004763 -0.0000003356 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0037604303 0.0012548064 0.0054235261 53.7160972618 53.7162212824 63.0708490172 0.0089271304 0.0112829202 0.0145857208 0.0000000000 0.0000000000 6.8578807470 0.0076154355 0.0076154355 0.0076154355 0.0000050859 0.0000065216 0.0000063910   91
-0.0000007181 -0.0000004415 -0.0000003115 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0035363752 0.0006181484 0.0057404444 53.8788938438 53.8790163322 64.4644637815 0.0085195143 0.0107350119 0.0142417628 0.0000000000 0.0000000000 6.8207179811 0.0076154355 0.0076154355 0.0076154355 0.0000048765 0.0000062664 0.0000061090   92
-0.0000007223 -0.0000003554 -0.0000002512 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0028711950 0.0006089935 0.0070550693 54.0568682109 54.0569889109 65.8733088484 0.0081507229 0.0102338350 0.0139079996 0.0000000000 0.0000000000 6.7837519987 0.0076154355 0.0076154355 0.0076154355 0.0000046801 0.0000060261 0.0000058417   93
-0.0000006931 -0.0000001894 -0.0000001349 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0020787256 0.0004390461 0.0061905078 54.2500199553 54.2501385992 67.2973841962 0.0078169533 0.0097751308 0.0135840710 0.0000000000 0.0000000000 6.7469866152 0.0076154355 0.0076154355 0.0076154355 0.0000044956 0.0000057995 0.0000055881   94
-0.0000008344 -0.0000001974 -0.0000001405 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0019772110 0.0009661686 0.0067642602 54.4583491921 54.4584655033 68.7366898051 0.0075147814 0.0093550545 0.0132696315 0.0000000000 0.0000000000 6.7104253678 0.0076154355 0.0076154355 0.0076154355 0.0000043221 0.0000055856 0.0000053474   95
-0.0000007869 -0.0000002986 -0.0000002112 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0025069533 0.0011859039 0.0061977866 54.6818557922 54.6819694811 70.1912256611 0.0072411236 0.0089701327 0.0129643499 0.0000000000 0.0000000000 6.6740715270 0.0076154355 0.0076154355 0.0076154355 0.0000041588 0.0000053834 0.0000051189   96
-0.0000007503 -0.0000002627 -0.0000001861 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0022807911 0.0009871390 0.0058263214 54.9205400595 54.9206508272 71.6609917453 0.0069932026 0.0086172248 0.0126679083 0.0000000000 0.0000000000 6.6379281091 0.0076154355 0.0076154355 0.0076154355 0.0000040049 0.0000051920 0.0000049018   97
-0.0000007370 -0.0000000739 -0.0000000542 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0014038159 0.0005862050 0.0052699232 55.1744017051 55.1745092385 73.1459880378 0.0067685149 0.0082934884 0.0123800018 0.0000000000 0.0000000000 6.6019978870 0.0076154355 0.0076154355 0.0076154355 0.0000038596 0.0000050106 0.0000046956   98
-0.0000007466 -0.0000000619 -0.0000000459 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0012103814 0.0005946003 0.0060029407 55.4434403597 55.4435443396 74.6462145198 0.0065648029 0.0079963493 0.0121003374 0.0000000000 0.0000000000 6.5662834010 0.0076154355 0.0076154355 0.0076154355 0.0000037225 0.0000048384 0.0000044995   99
-0.0000006646 0.0000000312 0.0000000192 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0008839769 0.0002198151 0.0058643914 55.7276562407 55.7277563348 76.1616711725 0.0063800294 0.0077234740 0.0118286340 0.0000000000 0.0000000000 6.5307869695 0.0076154355 0.0076154355 0.0076154355 0.0000035928 0.0000046748 0.0000043131  100
-0.0000005802 0.0000000963 0.0000000648 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0005907239 -0.0000939157 0.0057782310 56.0270492670 56.0271451341 77.6923579772 0.0062123536 0.0074727449 0.0115646215 0.0000000000 0.0000000000 6.4955106987 0.0076154355 0.0076154355 0.0076154355 0.0000034700 0.0000045191 0.0000041357  101
-0.0000005286 0.0000001894 0.0000001297 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0001480437 -0.0005602619 0.0052082646 56.3416194686 56.3417107568 79.2382749141 0.0060601115 0.0072422386 0.0113080405 0.0000000000 0.0000000000 6.4604564926 0.0076154355 0.0076154355 0.0076154355 0.0000033537 0.0000043707 0.0000039669  102
-0.0000006024 0.0000001444 0.0000000984 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0001313087 -0.0001049614 0.0045739876 56.6713666805 56.6714530285 80.7994219636 0.0059217966 0.0070302062 0.0110586416 0.0000000000 0.0000000000 6.4256260615 0.0076154355 0.0076154355 0.0076154355 0.0000032433 0.0000042292 0.0000038062  103
-0.0000005607 0.0000001430 0.0000000972 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0004307569 -0.0003700607 0.0051334128 57.0162906024 57.0163716384 82.3757991095 0.0057960442 0.0068350563 0.0108161853 0.0000000000 0.0000000000 6.3910209314 0.0076154355 0.0076154355 0.0076154355 0.0000031385 0.0000040940 0.0000036531  104
-0.0000003883 0.0000002493 0.0000001714 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0001297307 -0.0010897070 0.0048199568 57.3763917536 57.3764670929 83.9674063317 0.0056816166 0.0066553392 0.0105804411 0.0000000000 0.0000000000 6.3566424524 0.0076154355 0.0076154355 0.0076154355 0.0000030388 0.0000039647 0.0000035072  105
-0.0000003174 0.0000002686 0.0000001849 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0001251261 -0.0013005854 0.0040716963 57.7516704667 57.7517397175 85.5742436111 0.0055773899 0.0064897325 0.0103511874 0.0000000000 0.0000000000 6.3224918068 0.0076154355 0.0076154355 0.0076154355 0.0000029439 0.0000038409 0.0000033682  106
-0.0000003545 0.0000002412 0.0000001658 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000079452 -0.0011251653 0.0037979795 58.1421266331 58.1421893933 87.1963109288 0.0054823425 0.0063370289 0.0101282113 0.0000000000 0.0000000000 6.2885700166 0.0076154355 0.0076154355 0.0076154355 0.0000028535 0.0000037222 0.0000032357  107
-0.0000003783 0.0000002032 0.0000001393 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000967925 -0.0009451759 0.0037932584 58.5477602153 58.5478160713 88.8336082670 0.0053955447 0.0061961254 0.0099113077 0.0000000000 0.0000000000 6.2548779518 0.0076154355 0.0076154355 0.0076154355 0.0000027672 0.0000036083 0.0000031093  108
-0.0000003536 0.0000002226 0.0000001527 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000086577 -0.0011491005 0.0031223077 58.9685714668 58.9686199948 90.4861356052 0.0053161502 0.0060660128 0.0097002793 0.0000000000 0.0000000000 6.2214163368 0.0076154355 0.0076154355 0.0076154355 0.0000026849 0.0000034988 0.0000029887  109
-0.0000003183 0.0000001931 0.0000001319 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000851241 -0.0013307498 0.0028173321 59.4045597150 59.4046004815 92.1538929221 0.0052433872 0.0059457668 0.0094949363 0.0000000000 0.0000000000 6.1881857578 0.0076154355 0.0076154355 0.0076154355 0.0000026062 0.0000033936 0.0000028736  110
-0.0000002653 0.0000000802 0.0000000531 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0005932406 -0.0011790009 0.0030791206 59.8557255154 59.8557580778 93.8368802003 0.0051765520 0.0058345407 0.0092950959 0.0000000000 0.0000000000 6.1551866693 0.0076154355 0.0076154355 0.0076154355 0.0000025308 0.0000032923 0.0000027637  111
-0.0000003244 0.0000001504 0.0000001018 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0003719245 -0.0013202335 0.0029432749 60.3220690498 60.3220929539 95.5350974194 0.0051150021 0.0057315573 0.0091005822 0.0000000000 0.0000000000 6.1224194006 0.0076154355 0.0076154355 0.0076154355 0.0000024587 0.0000031946 0.0000026587  112
-0.0000003597 0.0000002108 0.0000001437 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0001765644 -0.0015616035 0.0022222200 60.8035909450 60.8036057274 97.2485445613 0.0050581509 0.0056361033 0.0089112255 0.0000000000 0.0000000000 6.0898841619 0.0076154355 0.0076154355 0.0076154355 0.0000023895 0.0000031005 0.0000025584  113
-0.0000004638 0.0000000916 0.0000000606 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0002991043 -0.0009159276 0.0028788950 61.3002905445 61.3002957334 98.9772216047 0.0050054621 0.0055475227 0.0087268628 0.0000000000 0.0000000000 6.0575810502 0.0076154355 0.0076154355 0.0076154355 0.0000023232 0.0000030095 0.0000024626  114
-0.0000004077 0.0000002278 0.0000001553 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0001089873 -0.0015248470 0.0026992988 61.8121676132 61.8121627258 100.7211285323 0.0049564458 0.0054652123 0.0085473366 0.0000000000 0.0000000000 6.0255100549 0.0076154355 0.0076154355 0.0076154355 0.0000022594 0.0000029217 0.0000023710  115
-0.0000003821 0.0000001289 0.0000000862 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0004632971 -0.0013841749 0.0029713527 62.3392221259 62.3392066668 102.4802653233 0.0049106545 0.0053886169 0.0083724955 0.0000000000 0.0000000000 5.9936710635 0.0076154355 0.0076154355 0.0076154355 0.0000021981 0.0000028367 0.0000022834  116
-0.0000004357 0.0000000575 0.0000000364 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0006414594 -0.0010558375 0.0027422535 62.8814541537 62.8814276204 104.2546319571 0.0048676792 0.0053172253 0.0082021933 0.0000000000 0.0000000000 5.9620638663 0.0076154355 0.0076154355 0.0076154355 0.0000021391 0.0000027545 0.0000021996  117
-0.0000004724 0.0000001035 0.0000000684 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0004401079 -0.0011186569 0.0027851862 63.4388637518 63.4388256327 106.0442284148 0.0048271463 0.0052505659 0.0080362892 0.0000000000 0.0000000000 5.9306881620 0.0076154355 0.0076154355 0.0076154355 0.0000020823 0.0000026749 0.0000021194  118
-0.0000005265 0.0000002523 0.0000001722 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0001643147 -0.0014005638 0.0027006462 64.0114510263 64.0114007995 107.8490546786 0.0047887152 0.0051882043 0.0078746475 0.0000000000 0.0000000000 5.8995435621 0.0076154355 0.0076154355 0.0076154355 0.0000020276 0.0000025978 0.0000020426  119
-0.0000004348 0.0000002145 0.0000001458 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000632717 -0.0014717463 0.0025456313 64.5992157057 64.5991528419 109.6691107271 0.0047520751 0.0051297397 0.0077171371 0.0000000000 0.0000000000 5.8686295957 0.0076154355 0.0076154355 0.0076154355 0.0000019748 0.0000025230 0.0000019692  120
-0.0000005659 0.0000002049 0.0000001393 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0002044228 -0.0010761409 0.0025511708 65.2021581271 65.2020820838 111.5043965389 0.0047169432 0.0050748020 0.0075636318 0.0000000000 0.0000000000 5.8379457139 0.0076154355 0.0076154355 0.0076154355 0.0000019237 0.0000024504 0.0000018988  121
-0.0000005272 0.0000002166 0.0000001473 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0001071503 -0.0011921280 0.0022768695 65.8202778106 65.8201880385 113.3549120955 0.0046830623 0.0050230499 0.0074140097 0.0000000000 0.0000000000 5.8074912939 0.0076154355 0.0076154355 0.0076154355 0.0000018745 0.0000023800 0.0000018314  122
-0.0000006297 0.0000002147 0.0000001462 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0004389348 -0.0008682761 0.0025967359 66.4535753687 66.4534713096 115.2206573748 0.0046501993 0.0049741683 0.0072681534 0.0000000000 0.0000000000 5.7772656432 0.0076154355 0.0076154355 0.0076154355 0.0000018268 0.0000023116 0.0000017668  123
-0.0000006486 0.0000001975 0.0000001340 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0003531767 -0.0008513101 0.0024098451 67.1020505954 67.1019316872 117.1016323577 0.0046181430 0.0049278663 0.0071259492 0.0000000000 0.0000000000 5.7472680037 0.0076154355 0.0076154355 0.0076154355 0.0000017807 0.0000022452 0.0000017049  124
-0.0000006122 0.0000003042 0.0000002082 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0003653818 -0.0012258278 0.0024751918 67.7657034395 67.7655691054 118.9978370268 0.0045867032 0.0048838755 0.0069872878 0.0000000000 0.0000000000 5.7174975548 0.0076154355 0.0076154355 0.0076154355 0.0000017360 0.0000021807 0.0000016455  125
-0.0000006252 0.0000002119 0.0000001440 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0002747352 -0.0009122665 0.0025675266 68.4445340105 68.4443836672 120.9092713586 0.0045557084 0.0048419482 0.0068520634 0.0000000000 0.0000000000 5.6879534177 0.0076154355 0.0076154355 0.0076154355 0.0000016927 0.0000021179 0.0000015886  126
-0.0000005415 0.0000002781 0.0000001900 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0002098944 -0.0012836558 0.0023411758 69.1385425501 69.1383756035 122.8359353337 0.0045250055 0.0048018563 0.0067201740 0.0000000000 0.0000000000 5.6586346585 0.0076154355 0.0076154355 0.0076154355 0.0000016508 0.0000020569 0.0000015340  127
-0.0000005394 0.0000003603 0.0000002470 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0002817312 -0.0015999850 0.0023242772 69.8477284338 69.8475442809 124.7778289293 0.0044944576 0.0047633892 0.0065915209 0.0000000000 0.0000000000 5.6295402914 0.0076154355 0.0076154355 0.0076154355 0.0000016100 0.0000019975 0.0000014816  128
-0.0000005940 0.0000003987 0.0000002736 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0004804247 -0.0016329738 0.0020170872 70.5720918462 70.5718898756 126.7349521267 0.0044639437 0.0047263531 0.0064660090 0.0000000000 0.0000000000 5.6006692820 0.0076154355 0.0076154355 0.0076154355 0.0000015705 0.0000019398 0.0000014313  129
-0.0000005140 0.0000004078 0.0000002799 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0002636260 -0.0017663777 0.0019605909 71.3116330195 71.3114126099 128.7073049072 0.0044333570 0.0046905698 0.0063435463 0.0000000000 0.0000000000 5.5720205503 0.0076154355 0.0076154355 0.0076154355 0.0000015321 0.0000018836 0.0000013830  130
