0.0016740809874920 0.0016030478041963 359.9983394229579400 0.0684245748153760 30.0396384203874160 -0.0814344705762084 0.6111341900755198  1.8849553266640624 400.5523388513327600
0.0016940669923329 0.0016046202687601 359.9983101081463700 0.0330886927969429 30.0170418655609590 -0.0566051421087733 0.6111388941187512  1.8849552183578866 401.2818632898917000
0.0016949919070755 0.0016384283340831 359.9982830837000700 0.0700468328177525 30.0260040768204770 -0.0920630381436154 0.6111436578096574  1.8849553762323157 400.8526593329067400
0.0017465888532474 0.0016538893539088 359.9982433534231600 0.0257939187840571 30.0328173737557620 -0.0819291219868240 0.6111483623363614  1.8849552146369213 401.1083911882464000
0.0017620806043119 0.0016718657361685 359.9982083027167600 0.0479654273268379 30.0902282411118700 -0.0481294024726406 0.6111532666198963  1.8849553002354740 401.7108077933863800
0.0017798818892206 0.0016800407157932 359.9981888140999300 0.0099795464924160 30.1228750470207030 -0.0572814960688093 0.6111580723120635  1.8849551932263640 401.5141456642630300
0.0018142380171291 0.0017365976716516 359.9981723160507300 0.0400279062816973 30.1855112825361940 -0.0711512188757905 0.6111629920692580  1.8849553298596324 400.9180699178628500
0.0018486259453414 0.0017538425976411 359.9981746937839400 0.0363720687530170 30.2226858529541430 -0.0362141769489108 0.6111678788783599  1.8849553335507168 401.6461988830699900
0.0018932279544959 0.0017836260533243 359.9981558008456700 0.1968370006928843 30.2653895239386800 -0.0273701697185816 0.6111727907532749  1.8849559672642706 401.9440332798437200
0.0019126847621711 0.0018266017360862 359.9981373805461000 0.1898114308632535 30.2059730600061620 -0.0125482274720314 0.6111773468093119  1.8849559801969074 402.5132873277648900
0.0019496429242007 0.0018322251344709 359.9981216351814600 0.2384936512182099 30.1444664409981730 -0.0558899685241608 0.6111818808901607  1.8849562015210091 401.7723395327447500
0.0019822355030918 0.0018469609801553 359.9981097559643800 0.2331519529750173 30.0967516233488830 -0.0864080055242964 0.6111864346859782  1.8849561524567302 401.1510525006859800
0.0020202422462091 0.0018673578238934 359.9981074477022400 0.1832962206803120 30.0900064646844390 -0.0812282595987162 0.6111911028795970  1.8849559595888203 401.1935587120411800
0.0020594086841545 0.0018612517389476 359.9980588421188400 0.1071270055726366 30.0927146321787580 -0.1354686606248965 0.6111958084375314  1.8849556565861600 400.0475604736157600
0.0021083487760751 0.0018645085509098 359.9980474608408400 0.0407939223163828 30.0637762052806040 -0.0903343902595709 0.6112004349590828  1.8849554266668207 401.0074994637481600
0.0021380913068908 0.0019060023966780 359.9980294137193400 0.0683240591929568 30.0233374981227180 -0.1933913722878292 0.6112049904193527  1.8849555230272204 398.7971725147419900
0.0021731417000727 0.0019131894206381 359.9979964152783500 0.1141498749351509 30.0940069938439510 -0.2630272158907475 0.6112099256293344  1.8849557363110052 397.4633739892522000
0.0024738799662855 0.0015571975971048 351.0054651685895800 -4.5021135809363795 29.6586514126772050 -0.1645043808402442 0.6112143836575025  1.8849556227727298 399.5118809815959900
0.0027263774787967 0.0012205405875191 342.0054678496901500 -9.0112429144554138 28.5839424092222100 -0.1578416164054387 0.6112190502890129  1.8849545718174068 399.3651826470464200
0.0029164142540557 0.0008013087469391 333.0054461485579500 -13.2974294270001700 26.7697738789496040 -0.1573089697428732 0.6112233588952769  1.8849526489755308 399.4680429976779100
0.0030158979231109 0.0003560893714501 324.0054155688704900 -17.3046635097414840 24.2810182534556130 -0.0891105101413947 0.6112272745085746  1.8849497307024856 400.8726880249520300
0.0030467300618847 -0.0001178286544412 315.0054112104306200 -20.9160376814671740 21.2175831722687140 -0.1297180518586516 0.6112308313960444  1.8849459392461438 399.9031190323010500
0.0030239149752966 -0.0005725391507184 306.0053611143392800 -24.0139882346127960 17.7188779075607390 -0.1330943467574275 0.6112341768458049  1.8849414747530695 399.6168574645515200
0.0028997529119608 -0.0010027952825876 297.0053298552386400 -26.5195259825435630 13.6526952449877590 -0.1305855590120840 0.6112364285626255  1.8849364295687743 399.6452668117507900
0.0027024850371197 -0.0014220200218159 288.0053008849522500 -28.3164111620887910 9.2777419255175886 -0.1152629860005304 0.6112381165103846  1.8849311906268400 399.9892986439704700
0.0024537785967213 -0.0018108054486313 279.0052956538888200 -29.3725131746953210 4.7071552507823871 -0.1755800866525901 0.6112392418300165  1.8849258756710661 398.6412196793518200
0.0021486647521074 -0.0021407681952434 270.0052631624835700 -29.7498986017825760 -0.0348643837120118 -0.1902691290171896 0.6112394017634691  1.8849201388343595 398.2355436906108800
0.0021647861137542 -0.0020842900369250 269.9977215780321600 -29.7263394669061400 -0.0263992236060926 -0.1624354868332063 0.6112393825088283  1.8849145918790697 398.8220732974153300
0.0021725567692248 -0.0020538119014402 269.9977254024040600 -29.7416153746765450 -0.0612915623659451 -0.2027540975346399 0.6112392431956203  1.8849088071640390 397.8149137435469200
0.0022114664846254 -0.0020174522697042 269.9976729871314700 -29.7492599704503680 -0.0653618710787791 -0.2031770405500880 0.6112391942248633  1.8849030614895805 397.5440436775590500
0.0022466928517230 -0.0019830429167577 269.9976179987503400 -29.7117511609992920 -0.0359752272418357 -0.2030539250325221 0.6112392960081308  1.8848975995021846 397.3948445113621200
0.0022923569877660 -0.0019655004040432 269.9975990120417500 -29.7285734911391870 -0.0022372548196577 -0.2274438807185524 0.6112394339550347  1.8848918593633772 396.6264253023726400
0.0023294061030756 -0.0019566111737044 269.9975760128701300 -29.7592127449550890 -0.0055750991492344 -0.3049982761424652 0.6112394325719481  1.8848860177515181 394.7831865353863900
0.0023684165238925 -0.0018889515857405 269.9975531273347000 -29.8019418481676230 -0.0035104892730857 -0.2604907987954185 0.6112394687835665  1.8848800771506007 395.7508056764166300
0.0023909845703177 -0.0018448088129863 269.9975149143395500 -29.7981788865329310 -0.0308635978219356 -0.3006662977423029 0.6112393081821396  1.8848743769109473 394.5666276654491200
0.0024364437010900 -0.0018400951773034 269.9974953283249300 -29.7688178815135020 -0.0256133093963498 -0.2700173147280852 0.6112393208987454  1.8848688353902683 395.3190482934979900
0.0024525159555509 -0.0018181213076539 269.9974603901669600 -29.7816091996431320 -0.0162754966700550 -0.2554463029769186 0.6112393655343198  1.8848630804582223 395.4318388657754300
0.0024856585708563 -0.0017919721100017 269.9974391352872700 -29.8309728716498450 -0.0119613924660281 -0.2254155902971107 0.6112394108468723  1.8848570980553725 396.1482319641256100
0.0025142417978297 -0.0017647226828301 269.9973751154312800 -29.8382119862590760 -0.0139919725998700 -0.2743147653332074 0.6112394019736094  1.8848513581023645 394.7907896528428200
0.0025428692667367 -0.0017379391317245 269.9973430973630600 -29.8619439998978110 0.0005051115156382 -0.2706126339425852 0.6112395006919031  1.8848455193870499 394.7653190335777300
0.0025668572698478 -0.0017090174556328 269.9972910274287900 -29.8821507994754580 0.0128625372869607 -0.2706211549552737 0.6112395993076222  1.8848397058214343 394.6091358887203500
0.0026306085266111 -0.0016719893117562 269.9972513506238000 -29.9126400616842040 0.0248682612062607 -0.2378326953136819 0.6112396910519500  1.8848338427535694 395.4398197498389300
0.0026490614246785 -0.0016122026889921 269.9971887853939700 -29.9025701456686970 0.0054201659904576 -0.2022488705478148 0.6112395901376214  1.8848281651993661 396.2466691211744200
0.0027121036702833 -0.0016079191173347 269.9971229601405300 -29.8984151698544240 0.0238444514854858 -0.2398517213980890 0.6112396506064304  1.8848224886084786 395.2302660868580200
0.0027156038197020 -0.0015852397647312 269.9971054360070800 -29.9311677252292160 0.0528527964904622 -0.2212687095697739 0.6112398674106003  1.8848166204905823 395.7578291327116600
0.0027711194702774 -0.0015744538102706 269.9970757083053700 -29.9388698668312970 0.0647660148136485 -0.1770561538872513 0.6112399545521465  1.8848108744562775 396.8205066835102500
0.0028179959869320 -0.0015677576568404 269.9970379468638300 -29.9388562458027860 0.0549816308445951 -0.1608785593408494 0.6112399180457834  1.8848051595298920 397.2515999268010200
