-0.0027484311317866 -0.0043908854046620 80.9873225868578290 -0.1079160683616141 0.0229415215723734 -0.0720526495373893 0.6108712308604571  1.8849554395930121 398.4440653521002100
-0.0050792892838439 -0.0054922222276955 89.9872568699940130 0.0466506177142793 -0.0034212596843471 -0.0727871834905839 0.6108712313126353  1.8849554366021042 398.4078543484720300
-0.0067757084770058 -0.0072192456333863 89.9946905279290230 0.0469440916764008 -0.0055135437529647 -0.0735078374152010 0.6108712309650820  1.8849554410815028 398.3712806028463500
-0.0084715325726416 -0.0089469000035738 89.9946242370190110 0.0471119255691098 -0.0081910936029778 -0.0742287260909977 0.6108712304299434  1.8849554455768178 398.3343464733634400
-0.0101674782226182 -0.0106745143719441 89.9945579975897230 0.0472849387325683 -0.0114539768881947 -0.0749498862320993 0.6108712296611816  1.8849554500884240 398.2970518331612200
-0.0118635454760298 -0.0124020834504957 89.9944918096049660 0.0474630521605168 -0.0153022082188955 -0.0756713533029829 0.6108712286127545  1.8849554546168141 398.2593965376412400
-0.0135597343810668 -0.0141296019509965 89.9944256730302500 0.0476461859427569 -0.0197358012983698 -0.0763931627759583 0.6108712272386215  1.8849554591624695 398.2213804244709600
-0.0152560449850074 -0.0158570645849921 89.9943595878311270 0.0478342592653461 -0.0247547689226402 -0.0771153501307981 0.6108712254927402  1.8849554637258668 398.1830033135797700
-0.0169524773342096 -0.0175844660638137 89.9942935539740600 0.0480271904107946 -0.0303591229801852 -0.0778379508543570 0.6108712233290670  1.8849554683074750 398.1442650071553000
-0.0186490314741032 -0.0193118010985868 89.9942275714272310 0.0482248967582667 -0.0365488744516634 -0.0785610004401925 0.6108712207015574  1.8849554729077551 398.1051652896400700
-0.0203457074491813 -0.0210390644002387 89.9941616401588360 0.0484272947837830 -0.0433240334096365 -0.0792845343881917 0.6108712175641665  1.8849554775271578 398.0657039277280700
-0.0220425053029926 -0.0227662506795072 89.9940957601386910 0.0486343000604275 -0.0506846090182933 -0.0800085882041904 0.6108712138708489  1.8849554821661285 398.0258806703618000
-0.0237394250781327 -0.0244933546469483 89.9940299313367400 0.0488458272585557 -0.0586306095331736 -0.0807331973995969 0.6108712095755571  1.8849554868251033 397.9856952487302200
-0.0254364668162364 -0.0262203710129448 89.9939641537245760 0.0490617901460075 -0.0671620423008921 -0.0814583974910117 0.6108712046322435  1.8849554915045104 397.9451473762644000
-0.0271336305579695 -0.0279472944877142 89.9938984272745730 0.0492821015883210 -0.0762789137588623 -0.0821842239998541 0.6108711989948613  1.8849554962047694 397.9042367486362100
-0.0288309163430204 -0.0296741197813170 89.9938327519597010 0.0495066735489509 -0.0859812294350211 -0.0829107124519794 0.6108711926173612  1.8849555009262922 397.8629630437556600
-0.0305283242100922 -0.0314008416036647 89.9937671277540830 0.0497354170894889 -0.0962689939475528 -0.0836378983773048 0.6108711854536952  1.8849555056694818 397.8213259217686200
-0.0322258541968943 -0.0331274546645281 89.9937015546329920 0.0499682423698870 -0.1071422110046138 -0.0843658173094307 0.6108711774578142  1.8849555104347324 397.7793250250555300
-0.0339235063401347 -0.0348539536735456 89.9936360325723830 0.0502050586486844 -0.1186008834040566 -0.0850945047852601 0.6108711685836690  1.8849555152224304 397.7369599782287000
-0.0356212806755115 -0.0365803333402309 89.9935705615492910 0.0504457742832360 -0.1306450130331554 -0.0858239963446254 0.6108711587852095  1.8849555200329524 397.6942303881314700
-0.0373191772377049 -0.0383065883739819 89.9935051415416750 0.0506902967299455 -0.1432746008683300 -0.0865543275299053 0.6108711480163872  1.8849555248666678 397.6511358438367600
-0.0390171960603689 -0.0400327134840884 89.9934397725285460 0.0509385325444998 -0.1564896469748713 -0.0872855338856502 0.6108711362311513  1.8849555297239333 397.6076759166455200
-0.0407153371761234 -0.0417587033797400 89.9933744544898390 0.0511903873821072 -0.1702901505066662 -0.0880176509582033 0.6108711233834534  1.8849555346051021 397.5638501600857900
-0.0424136006165461 -0.0434845527700355 89.9933091874062680 0.0514457659977383 -0.1846761097059224 -0.0887507142953210 0.6108711094272435  1.8849555395105144 397.5196581099126000
-0.0441119864121644 -0.0452102563639894 89.9932439712600290 0.0517045722463701 -0.1996475219028949 -0.0894847594457976 0.6108710943164718  1.8849555444405031 397.4750992841061400
-0.0458104945924466 -0.0469358088705416 89.9931788060337960 0.0519667090832321 -0.2152043835156098 -0.0902198219590834 0.6108710780050899  1.8849555493953900 397.4301731828724700
-0.0475091251857950 -0.0486612049985647 89.9931136917116560 0.0522320785640566 -0.2313466900495909 -0.0909559373849098 0.6108710604470494  1.8849555543754897 397.3848792886429900
-0.0492078782195365 -0.0503864394568722 89.9930486282783870 0.0525005818453306 -0.2480744360975853 -0.0916931412729115 0.6108710415963012  1.8849555593811063 397.3392170660740100
-0.0509067537199158 -0.0521115069542277 89.9929836157198930 0.0527721191845517 -0.2653876153392889 -0.0924314691722453 0.6108710214067978  1.8849555644125344 397.2931859620468900
-0.0526057517120860 -0.0538364021993515 89.9929186540232990 0.0530465899404862 -0.2832862205410726 -0.0931709566312138 0.6108709998324916  1.8849555694700595 397.2467854056691300
-0.0543048722201014 -0.0555611199009302 89.9928537431764110 0.0533238925734306 -0.3017702435557084 -0.0939116391968890 0.6108709768273360  1.8849555745539577 397.2000148082739200
-0.0560041152669091 -0.0572856547676243 89.9927888831683590 0.0536039246454755 -0.3208396753220954 -0.0946535524147283 0.6108709523452854  1.8849555796644948 397.1528735634216200
-0.0577034808743409 -0.0590100015080767 89.9927240739890520 0.0538865828207729 -0.3404945058649860 -0.0953967318282047 0.6108709263402935  1.8849555848019250 397.1053610469001600
-0.0594029690631051 -0.0607341548309201 89.9926593156296800 0.0541717628658062 -0.3607347242947134 -0.0961412129784208 0.6108708987663163  1.8849555899664954 397.0574766167259800
-0.0611025798527784 -0.0624581094447862 89.9925946080823280 0.0544593596496630 -0.3815603188069174 -0.0968870314037354 0.6108708695773100  1.8849555951584422 397.0092196131465700
-0.0628023132617982 -0.0641818600583138 89.9925299513401030 0.0547492671443111 -0.4029712766822707 -0.0976342226393856 0.6108708387272325  1.8849556003779915 396.9605893586403300
