1.0039220463651153 0.9425472535448322 0.9485287399198937 0.0107604368594476 119.9996126632651800 0.0032812600854623 0.6135427078538491  1.8849555564920282 400.9908418093501200 0.0000507689438822  0.0000502284795968 0.0000494020537651 -0.0016614079342757  0.0088478231922155 0.0097371652826393 0.0176368346580180  0.0161376050780356 -0.0163378589259689
1.0026519425044322 0.9424957880189616 0.9480458964829536 0.0092981624780066 120.0023034980107200 0.0053491612567553 0.6135615843075849  1.8849555585115600 400.9930030460435000 0.0000507649607584  0.0000503173753090 0.0000493540182921 -0.0016538563599326  0.0088542006133659 0.0097359246858259 0.0176357633488770  0.0161385694415173 -0.0163358367700615
1.0028097819435535 0.9394568905235275 0.9495043060960160 0.0101735695246646 119.9992238545927400 -0.0000638574402489 0.6135804609228375  1.8849555603847086 400.9936465107096500 0.0000507597507704  0.0000503550771246 0.0000493301642520 -0.0016501971147652  0.0088589516697412 0.0097350181243734 0.0176350883503922  0.0161389394428097 -0.0163352086169920
1.0053370831013488 0.9363486257865050 0.9452540247884860 0.0098578483713938 120.0014367554378900 0.0023093632226061 0.6135993376890204  1.8849555622414349 400.9959473313387500 0.0000507673005867  0.0000503738679437 0.0000493120842783 -0.0016506360882385  0.0088618942384713 0.0097344618250132 0.0176347817550083  0.0161386838514110 -0.0163354878227439
1.0056896267536382 0.9364750614494818 0.9458180389342654 0.0098304073588329 120.0030271522926900 0.0046204595882612 0.6136182145831111  1.8849555641833080 400.9988391634124100 0.0000507801954720  0.0000503903624366 0.0000492986775508 -0.0016521047467996  0.0088640956455506 0.0097340437600836 0.0176345798621986  0.0161382780745095 -0.0163359811933182
1.0069157708214940 0.9378787196711655 0.9436805326525872 0.0085562381958489 120.0046292201685700 0.0055415287556154 0.6136370915627113  1.8849555659110384 401.0012799973695200 0.0000508024278754  0.0000504299535578 0.0000492760077327 -0.0016554227712730  0.0088712007289105 0.0097326905821811 0.0176339142876026  0.0161375646937317 -0.0163365163999812
1.0050022059518113 0.9346230013832544 0.9449579138940416 0.0086258965224317 119.9993601582432300 -0.0018424545761970 0.6136559683493156  1.8849555676709910 401.0016031906798200 0.0000508123424150  0.0000504424822391 0.0000492704395080 -0.0016563642704285  0.0088766893045345 0.0097316636930759 0.0176333623077734  0.0161372080324190 -0.0163371482869351
1.0068557197032142 0.9354067761603787 0.9422501750754655 0.0076698469960225 120.0015110490283400 -0.0005963123309186 0.6136748451646265  1.8849555692779694 401.0014772754051900 0.0000508241653748  0.0000504576222422 0.0000492711324220 -0.0016579073550127  0.0088826043679351 0.0097305573316975 0.0176327990717043  0.0161368579634129 -0.0163376115826934
1.0031981356205621 0.9363126906619409 0.9423340771018451 0.0071148872614060 120.0037253380935300 0.0018408911119942 0.6136937222113366  1.8849555706649339 401.0008960476913000 0.0000508230009529  0.0000504733296016 0.0000492770215141 -0.0016567663468743  0.0088898065432451 0.0097292247923952 0.0176320120381957  0.0161368282445510 -0.0163379771802506
1.0045320176603347 0.9362304782712889 0.9409578155029952 0.0063224500929336 120.0045960840642200 0.0042019826145053 0.6137125993116697  1.8849555720424243 401.0016576685363200 0.0000508195230231  0.0000504936443978 0.0000492861751469 -0.0016530350520093  0.0089004310497649 0.0097272858675296 0.0176307636292998  0.0161368043164928 -0.0163391409989667
1.0019914162352030 0.9336857080192630 0.9428134199944090 0.0061519671615880 120.0008409102366200 -0.0010563135057302 0.6137314761650767  1.8849555732624479 401.0009549459919600 0.0000508173898052  0.0000504990277142 0.0000492894487072 -0.0016511813790747  0.0089058713931584 0.0097263018194806 0.0176301380394555  0.0161367793829514 -0.0163397943965909
1.0064304700595836 0.9330130596760466 0.9461445737525585 0.0072978827496646 120.0034450296790300 0.0003486851326386 0.6137503533356872  1.8849555745085180 401.0014187810155600 0.0000508215348121  0.0000505020494697 0.0000492833527536 -0.0016514647802845  0.0089115365941781 0.0097252761183470 0.0176295874395188  0.0161365040394958 -0.0163404701223016
1.0067049112878450 0.9338373683137152 0.9492601268726867 0.0075298285570103 120.0065608899493600 0.0029475708193926 0.6137692307397641  1.8849555759554730 401.0022439401964800 0.0000508334541707  0.0000505048952312 0.0000492707601113 -0.0016545223432678  0.0089168792136602 0.0097243083907446 0.0176291954420721  0.0161358754892322 -0.0163412955926292
1.0080123095703044 0.9335132880041148 0.9467170760513058 0.0082920492832503 120.0087480066724100 0.0051863042632929 0.6137881082927320  1.8849555775736686 401.0035816626734100 0.0000508621073915  0.0000505122522931 0.0000492326750194 -0.0016622049520603  0.0089258658349169 0.0097226886327221 0.0176286558991291  0.0161344075122751 -0.0163429395624962
1.0055525005278463 0.9307375011506696 0.9483509465779946 0.0081573781753675 120.0040980856407300 -0.0014879685951304 0.6138069857134380  1.8849555791322754 401.0035158896907300 0.0000508740965832  0.0000505031615448 0.0000492194614429 -0.0016652688299971  0.0089314746710746 0.0097216932050530 0.0176282522916143  0.0161336340577715 -0.0163443271338986
1.0064683785366864 0.9316659005519171 0.9502702610837877 0.0076519941439211 120.0070622843234800 -0.0000515590353291 0.6138258633616125  1.8849555806210352 401.0034561117870500 0.0000508901717346  0.0000504958478939 0.0000492013838522 -0.0016703698519842  0.0089370528733423 0.0097206942454410 0.0176279315303304  0.0161326678726698 -0.0163455956208004
1.0081731206056106 0.9351029582708730 0.9505684589792119 0.0068897637109080 120.0099547080652500 0.0013390301392375 0.6138447411931329  1.8849555819595576 401.0030204878026400 0.0000509084588719  0.0000505018517992 0.0000491744276029 -0.0016764769195394  0.0089439175160138 0.0097194467681754 0.0176275100384116  0.0161318249336710 -0.0163459229168782
1.0087335599338083 0.9360896541271144 0.9493217835401074 0.0076747932629635 120.0126884656977500 0.0048701623418502 0.6138636194115030  1.8849555834726532 401.0036786145773800 0.0000509371161567  0.0000505143333317 0.0000491309374014 -0.0016898008229812  0.0089553102462904 0.0097173887673368 0.0176270043647466  0.0161299550246379 -0.0163469050662692
1.0061056987914685 0.9347495178539860 0.9513202183331049 0.0076418074321586 120.0079600385198700 -0.0000186940798811 0.6138824975376764  1.8849555849756414 401.0046974091192200 0.0000509411367657  0.0000505248490215 0.0000491054401529 -0.0016941832787941  0.0089587817160825 0.0097167718825532 0.0176269005546777  0.0161293207399121 -0.0163470903074568
1.0088808302046972 0.9333823145492221 0.9502203411322728 0.0076964615859116 120.0108895840194400 0.0014409922423145 0.6139013757841974  1.8849555863482055 401.0061056397809700 0.0000509509786734  0.0000505404083825 0.0000490821800205 -0.0017003445835542  0.0089630093228955 0.0097160050476509 0.0176267787994966  0.0161286003217407 -0.0163469543301426
1.0096304949738379 0.9346027521512552 0.9484830024432067 0.0058577125247390 120.0110601677561100 0.0044615778385909 0.6139202539833982  1.8849555875259569 401.0083838037510900 0.0000509724023384  0.0000505468428400 0.0000490624071230 -0.0017093019699913  0.0089661170192594 0.0097154276290420 0.0176268698140448  0.0161275100232254 -0.0163472155535279
1.0125548159206166 0.9370548749157902 0.9458797421110383 0.0047992989320552 120.0120660737099500 0.0058077345335418 0.6139391321427518  1.8849555885719746 401.0110838245267900 0.0000510236571237  0.0000505664826700 0.0000490362579877 -0.0017289535706875  0.0089729383172294 0.0097141465738722 0.0176270280547614  0.0161252845398152 -0.0163474180850267
1.0120781278691233 0.9326182596515205 0.9492420655637740 0.0054189653243882 120.0040436196951000 0.0006893385851711 0.6139580098442250  1.8849555896127996 401.0125324179099900 0.0000510561450990  0.0000505754943615 0.0000490239168131 -0.0017389958994450  0.0089758969546140 0.0097135779926615 0.0176271217825578  0.0161241344320059 -0.0163475847902340
1.0112968127498809 0.9339360967991581 0.9499023072258883 0.0046734793915844 120.0034803198997100 0.0027474987690800 0.6139768871637987  1.8849555904987758 401.0150328851623800 0.0000510903787680  0.0000505779445281 0.0000490045080946 -0.0017483964145424  0.0089785636119216 0.0097130650303446 0.0176272051651595  0.0161230098618575 -0.0163478576841857
1.0128848679954412 0.9340756540528672 0.9485731195644119 0.0033809969971189 120.0041088890239300 0.0051039404538177 0.6139957642796402  1.8849555913139924 401.0181489121894200 0.0000511188641411  0.0000505867616434 0.0000489853837678 -0.0017554711418877  0.0089803995316767 0.0097127017001578 0.0176272632447712  0.0161222119818956 -0.0163477878958798
1.0155093612355834 0.9373241707971926 0.9504813495049398 0.0017107974550842 120.0065916275954100 0.0074394304987363 0.6140146414240504  1.8849555918666918 401.0225418150729400 0.0000512047923407  0.0000506102877227 0.0000489433086158 -0.0017777501845958  0.0089832085212397 0.0097120741384039 0.0176277748294118  0.0161199806813666 -0.0163469423786985
1.0126264686089883 0.9342736111525458 0.9525017313942804 0.0037125248051623 119.9994796099669700 0.0027087318636317 0.6140335183205319  1.8849555925746508 401.0259819905679100 0.0000512483517974  0.0000506189438391 0.0000489228794850 -0.0017880875074774  0.0089844591681143 0.0097117947333503 0.0176280060291368  0.0161188529075034 -0.0163468495163343
1.0110908561663552 0.9344649383068212 0.9511451336670096 0.0033119429909009 120.0013434716999100 0.0045054428721717 0.6140523951011973  1.8849555933061641 401.0305719158164400 0.0000512848881430  0.0000506237381774 0.0000488975187477 -0.0017962441553036  0.0089838305067743 0.0097118570886513 0.0176283482000977  0.0161178990126621 -0.0163468832817567
1.0114287654529290 0.9361852081393470 0.9496731824536020 0.0006990499643046 120.0030451944709300 0.0061500612200460 0.6140712718919605  1.8849555936929905 401.0350125151301200 0.0000513087607622  0.0000506367810209 0.0000488804159221 -0.0018011257022251  0.0089834859059520 0.0097118770002421 0.0176285293004259  0.0161174606309690 -0.0163463649144188
1.0106955315140451 0.9357801303199143 0.9488589149170696 0.0009974043693738 120.0035112324183300 0.0078110000091005 0.6140901486513518  1.8849555938814466 401.0399290090593900 0.0000513671621674  0.0000506566451397 0.0000488455467016 -0.0018133228129550  0.0089841356312040 0.0097116725711044 0.0176288448101751  0.0161163171483874 -0.0163454402919667
